time	V(probe)	V(n024)
1.483950544507099e-07	2.794069e-03	2.632372e-03
1.484038399621064e-07	2.843528e-03	2.681830e-03
1.484145070425178e-07	2.893827e-03	2.732128e-03
1.484277658588567e-07	2.941167e-03	2.779467e-03
1.484392164378882e-07	2.968325e-03	2.806625e-03
1.484487973371796e-07	2.981176e-03	2.819475e-03
1.484568162902353e-07	2.984983e-03	2.823282e-03
1.484669971338779e-07	2.980683e-03	2.818982e-03
1.484772335574923e-07	2.966080e-03	2.804378e-03
1.484885687065527e-07	2.937955e-03	2.776254e-03
1.485009252703240e-07	2.893141e-03	2.731439e-03
1.485144670319911e-07	2.827364e-03	2.665662e-03
1.485228925509866e-07	2.777804e-03	2.616102e-03
1.485340787359542e-07	2.702050e-03	2.540349e-03
1.485505989760753e-07	2.570126e-03	2.408425e-03
1.485656439277272e-07	2.430080e-03	2.268380e-03
1.485768033655372e-07	2.314597e-03	2.152897e-03
1.485910282039968e-07	2.154022e-03	1.992323e-03
1.486006357948027e-07	2.037561e-03	1.875863e-03
1.486110191897457e-07	1.904975e-03	1.743278e-03
1.486230813780738e-07	1.742850e-03	1.581153e-03
1.486341033526404e-07	1.587735e-03	1.426039e-03
1.486460362891069e-07	1.413108e-03	1.251413e-03
1.486566136885827e-07	1.253159e-03	1.091466e-03
1.486669604853133e-07	1.092647e-03	9.309541e-04
1.486767590515177e-07	9.374921e-04	7.757998e-04
1.486878826101525e-07	7.583377e-04	5.966477e-04
1.487001573613853e-07	5.578152e-04	3.961266e-04
1.487095878833686e-07	4.023409e-04	2.406545e-04
1.487201979813366e-07	2.266538e-04	6.496763e-05
1.487317004900608e-07	3.604064e-05	-1.256441e-04
1.487430150758220e-07	-1.507889e-04	-3.124722e-04
1.487517969642788e-07	-2.948234e-04	-4.565056e-04
1.487622345561880e-07	-4.642809e-04	-6.259618e-04
1.487755971327547e-07	-6.774848e-04	-8.391640e-04
1.487885319455226e-07	-8.787577e-04	-1.040435e-03
1.487970151869281e-07	-1.007493e-03	-1.169170e-03
1.488081199530506e-07	-1.171405e-03	-1.333080e-03
1.488195286544740e-07	-1.333711e-03	-1.495384e-03
1.488281668744808e-07	-1.452068e-03	-1.613742e-03
1.488343309999936e-07	-1.533947e-03	-1.695619e-03
1.488412571384143e-07	-1.623217e-03	-1.784889e-03
1.488499659237450e-07	-1.731141e-03	-1.892812e-03
1.488609116964817e-07	-1.859546e-03	-2.021214e-03
1.488722072765635e-07	-1.983090e-03	-2.144757e-03
1.488843261934250e-07	-2.104897e-03	-2.266563e-03
1.488955277039057e-07	-2.207082e-03	-2.368747e-03
1.489070718545939e-07	-2.301446e-03	-2.463110e-03
1.489179090440260e-07	-2.379542e-03	-2.541206e-03
1.489334735575309e-07	-2.473260e-03	-2.634923e-03
1.489432526270150e-07	-2.520752e-03	-2.682413e-03
1.489559552462369e-07	-2.568972e-03	-2.730633e-03
1.489681955172946e-07	-2.600828e-03	-2.762488e-03
1.489862022813219e-07	-2.621302e-03	-2.782962e-03
1.490025423718450e-07	-2.612575e-03	-2.774234e-03
1.490176232267885e-07	-2.581534e-03	-2.743193e-03
1.490304553021679e-07	-2.537929e-03	-2.699588e-03
1.490430541752612e-07	-2.480001e-03	-2.641660e-03
1.490548152009349e-07	-2.412696e-03	-2.574355e-03
1.490698977481545e-07	-2.308269e-03	-2.469928e-03
1.490815081760037e-07	-2.214461e-03	-2.376121e-03
1.490918771748651e-07	-2.121219e-03	-2.282879e-03
1.491018331837007e-07	-2.023631e-03	-2.185292e-03
1.491173149024472e-07	-1.857093e-03	-2.018754e-03
1.491308338429161e-07	-1.697829e-03	-1.859492e-03
1.491443371888913e-07	-1.526959e-03	-1.688623e-03
1.491621780029549e-07	-1.285103e-03	-1.446768e-03
1.491753702031266e-07	-1.095777e-03	-1.257443e-03
1.491894733299599e-07	-8.850542e-04	-1.046722e-03
1.492014034865543e-07	-7.011032e-04	-8.627721e-04
1.492148662249030e-07	-4.885236e-04	-6.501938e-04
1.492244177754683e-07	-3.351405e-04	-4.968118e-04
1.492357613617256e-07	-1.510427e-04	-3.127152e-04
1.492472183407462e-07	3.625078e-05	-1.254231e-04
1.492591342663569e-07	2.315658e-04	6.989050e-05
1.492709282548126e-07	4.244704e-04	2.627951e-04
1.492811150090578e-07	5.900536e-04	4.283756e-04
1.492903805071915e-07	7.392874e-04	5.776083e-04
1.492980140702898e-07	8.609300e-04	6.992500e-04
1.493088323960062e-07	1.030744e-03	8.690624e-04
1.493207755577143e-07	1.213976e-03	1.052293e-03
1.493329176556622e-07	1.394805e-03	1.233121e-03
1.493471487398971e-07	1.598474e-03	1.436788e-03
1.493610798048406e-07	1.787932e-03	1.626245e-03
1.493697089309960e-07	1.899833e-03	1.738144e-03
1.493818121766038e-07	2.049017e-03	1.887328e-03
1.493929458988028e-07	2.177699e-03	2.016008e-03
1.494057275063262e-07	2.314560e-03	2.152868e-03
1.494170286236116e-07	2.425327e-03	2.263634e-03
1.494264133445808e-07	2.509635e-03	2.347941e-03
1.494367495635483e-07	2.594088e-03	2.432393e-03
1.494501326393156e-07	2.689850e-03	2.528154e-03
1.494670697139137e-07	2.788237e-03	2.626540e-03
1.494806053979598e-07	2.847997e-03	2.686299e-03
1.494957183446030e-07	2.894381e-03	2.732683e-03
1.495092685185233e-07	2.917453e-03	2.755754e-03
1.495179676983483e-07	2.922962e-03	2.761262e-03
1.495287147867197e-07	2.919692e-03	2.757993e-03
1.495383883231424e-07	2.907241e-03	2.745542e-03
1.495510531184237e-07	2.877410e-03	2.715710e-03
1.495623189575896e-07	2.838105e-03	2.676405e-03
1.495732671601871e-07	2.788567e-03	2.626867e-03
1.495836961148712e-07	2.731176e-03	2.569477e-03
1.495983554402132e-07	2.634151e-03	2.472451e-03
1.496149166091351e-07	2.502396e-03	2.340697e-03
1.496304738800395e-07	2.358298e-03	2.196600e-03
1.496449713832150e-07	2.207384e-03	2.045687e-03
1.496584226385117e-07	2.054003e-03	1.892307e-03
1.496694237514655e-07	1.919683e-03	1.757988e-03
1.496766735941800e-07	1.827088e-03	1.665393e-03
1.496864406240619e-07	1.697609e-03	1.535914e-03
1.496952658834274e-07	1.576248e-03	1.414554e-03
1.497082496021535e-07	1.390950e-03	1.229257e-03
1.497182838949137e-07	1.242783e-03	1.081092e-03
1.497277457190115e-07	1.099641e-03	9.379502e-04
1.497426788521850e-07	8.681666e-04	7.064774e-04
1.497581306042955e-07	6.230840e-04	4.613964e-04
1.497719233371537e-07	4.011367e-04	2.394506e-04
1.497809631171874e-07	2.547563e-04	9.307025e-05
1.497925128425354e-07	6.752669e-05	-9.415700e-05
1.498041821323123e-07	-1.210771e-04	-2.827594e-04
1.498133646835774e-07	-2.685314e-04	-4.302117e-04
1.498253655477590e-07	-4.591239e-04	-6.208038e-04
1.498377593042907e-07	-6.525377e-04	-8.142162e-04
1.498492926203349e-07	-8.285184e-04	-9.901955e-04
1.498578261096349e-07	-9.557622e-04	-1.117438e-03
1.498668505175727e-07	-1.087159e-03	-1.248834e-03
1.498796754097843e-07	-1.267535e-03	-1.429209e-03
1.498954923079705e-07	-1.478356e-03	-1.640028e-03
1.499103926725338e-07	-1.663740e-03	-1.825411e-03
1.499257802379583e-07	-1.840152e-03	-2.001821e-03
1.499386388012612e-07	-1.974845e-03	-2.136513e-03
1.499508515539578e-07	-2.091270e-03	-2.252937e-03
1.499646772555510e-07	-2.208759e-03	-2.370425e-03
1.499809179598923e-07	-2.326356e-03	-2.488020e-03
1.499925681592966e-07	-2.396606e-03	-2.558270e-03
1.500016461581899e-07	-2.442917e-03	-2.604580e-03
1.500112683874916e-07	-2.483773e-03	-2.645436e-03
1.500218811970588e-07	-2.518862e-03	-2.680525e-03
1.500340443419032e-07	-2.546050e-03	-2.707712e-03
1.500457988982732e-07	-2.558989e-03	-2.720651e-03
1.500594356038763e-07	-2.557506e-03	-2.719167e-03
1.500727725797631e-07	-2.538941e-03	-2.700602e-03
1.500878158769958e-07	-2.497860e-03	-2.659520e-03
1.501037672718073e-07	-2.431348e-03	-2.593009e-03
1.501160806549261e-07	-2.364195e-03	-2.525856e-03
1.501285188073433e-07	-2.282789e-03	-2.444450e-03
1.501392481379930e-07	-2.201937e-03	-2.363599e-03
1.501488261063691e-07	-2.121725e-03	-2.283388e-03
1.501576388732473e-07	-2.041458e-03	-2.203121e-03
1.501729646353842e-07	-1.887875e-03	-2.049538e-03
1.501839994578044e-07	-1.766801e-03	-1.928466e-03
1.501950157095534e-07	-1.637781e-03	-1.799446e-03
1.502064291901317e-07	-1.496111e-03	-1.657776e-03
1.502168848887110e-07	-1.359721e-03	-1.521387e-03
1.502354512773265e-07	-1.103835e-03	-1.265503e-03
1.502523967607890e-07	-8.570090e-04	-1.018679e-03
1.502683707000807e-07	-6.150374e-04	-7.767084e-04
1.502839606389065e-07	-3.723022e-04	-5.339748e-04
1.502960148704831e-07	-1.814306e-04	-3.431044e-04
1.503064678848359e-07	-1.450954e-05	-1.761845e-04
1.503167355088186e-07	1.500576e-04	-1.161843e-05
1.503305895542540e-07	3.719216e-04	2.102441e-04
1.503399586673741e-07	5.212434e-04	3.595648e-04
1.503501110492711e-07	6.817309e-04	5.200512e-04
1.503619580565872e-07	8.665118e-04	7.048307e-04
1.503728144058208e-07	1.032777e-03	8.710949e-04
1.503806658577410e-07	1.150809e-03	9.891253e-04
1.503881754060272e-07	1.261682e-03	1.099998e-03
1.503958076273077e-07	1.372115e-03	1.210431e-03
1.504044178384977e-07	1.493692e-03	1.332006e-03
1.504136010842934e-07	1.619507e-03	1.457820e-03
1.504207915129877e-07	1.715021e-03	1.553334e-03
1.504294698525978e-07	1.826508e-03	1.664820e-03
1.504429866245805e-07	1.991210e-03	1.829520e-03
1.504571294367958e-07	2.150946e-03	1.989255e-03
1.504684240155694e-07	2.268560e-03	2.106868e-03
1.504826065047480e-07	2.402807e-03	2.241114e-03
1.504939126602520e-07	2.498575e-03	2.336882e-03
1.505052266154279e-07	2.583933e-03	2.422238e-03
1.505210663254134e-07	2.685087e-03	2.523392e-03
1.505385851889005e-07	2.771150e-03	2.609454e-03
1.505533073592152e-07	2.821893e-03	2.660196e-03
1.505694149809432e-07	2.854336e-03	2.692638e-03
1.505844021019741e-07	2.862639e-03	2.700941e-03
1.506033204286198e-07	2.842940e-03	2.681242e-03
1.506190172656726e-07	2.801202e-03	2.639504e-03
1.506282035820715e-07	2.766224e-03	2.604526e-03
1.506393577992121e-07	2.713475e-03	2.551777e-03
1.506504054294038e-07	2.650334e-03	2.488637e-03
1.506611049489561e-07	2.579103e-03	2.417406e-03
1.506717494191065e-07	2.498688e-03	2.336991e-03
1.506836231734278e-07	2.398153e-03	2.236456e-03
1.506952084067179e-07	2.289501e-03	2.127805e-03
1.507097484651450e-07	2.139220e-03	1.977525e-03
1.507191251699491e-07	2.034514e-03	1.872819e-03
1.507318568009666e-07	1.883314e-03	1.721621e-03
1.507457642382398e-07	1.707177e-03	1.545485e-03
1.507602572888332e-07	1.512683e-03	1.350991e-03
1.507691274570823e-07	1.388689e-03	1.226998e-03
1.507790377468769e-07	1.246256e-03	1.084566e-03
1.507887326966194e-07	1.103381e-03	9.416915e-04
1.507980887819506e-07	9.626260e-04	8.009378e-04
1.508108820117808e-07	7.664365e-04	6.047495e-04
1.508217178962644e-07	5.975923e-04	4.359064e-04
1.508343912069165e-07	3.980432e-04	2.363586e-04
1.508475440210752e-07	1.897020e-04	2.801874e-05
1.508635807821888e-07	-6.417232e-05	-2.258539e-04
1.508805349631020e-07	-3.300670e-04	-4.917469e-04
1.508976270062577e-07	-5.928845e-04	-7.545626e-04
1.509087261226360e-07	-7.595529e-04	-9.212293e-04
1.509185655661496e-07	-9.039402e-04	-1.065616e-03
1.509280731259761e-07	-1.039968e-03	-1.201643e-03
1.509401705448469e-07	-1.207380e-03	-1.369054e-03
1.509527172815208e-07	-1.373485e-03	-1.535157e-03
1.509655395217838e-07	-1.534387e-03	-1.696059e-03
1.509784885321043e-07	-1.686876e-03	-1.848546e-03
1.509877257903112e-07	-1.789043e-03	-1.950712e-03
1.510000000000000e-07	-1.915642e-03	-2.077310e-03
1.510009494057686e-07	-1.924953e-03	-2.086622e-03
1.510028482173056e-07	-1.943444e-03	-2.105112e-03
1.510066458403798e-07	-1.979619e-03	-2.141287e-03
1.510134401059355e-07	-2.041606e-03	-2.203273e-03
1.510245338067106e-07	-2.135056e-03	-2.296722e-03
1.510348851125238e-07	-2.213296e-03	-2.374962e-03
1.510473761312583e-07	-2.295763e-03	-2.457428e-03
1.510593371653690e-07	-2.362118e-03	-2.523783e-03
1.510692993891529e-07	-2.407728e-03	-2.569392e-03
1.510784273748844e-07	-2.441665e-03	-2.603329e-03
1.510884606665410e-07	-2.470185e-03	-2.631849e-03
1.511043772337488e-07	-2.496336e-03	-2.658000e-03
1.511157018597008e-07	-2.500599e-03	-2.662262e-03
1.511287517947018e-07	-2.490688e-03	-2.652351e-03
1.511416072923714e-07	-2.465473e-03	-2.627136e-03
1.511549862057063e-07	-2.423115e-03	-2.584778e-03
1.511647454842485e-07	-2.381987e-03	-2.543650e-03
1.511737651588256e-07	-2.336442e-03	-2.498104e-03
1.511845867982564e-07	-2.272444e-03	-2.434108e-03
1.511959942253595e-07	-2.194216e-03	-2.355879e-03
1.512038734127782e-07	-2.133899e-03	-2.295564e-03
1.512128241887598e-07	-2.059358e-03	-2.221022e-03
1.512226911722978e-07	-1.970008e-03	-2.131672e-03
1.512318234286696e-07	-1.880852e-03	-2.042518e-03
1.512414041522198e-07	-1.780948e-03	-1.942613e-03
1.512440013512035e-07	-1.752773e-03	-1.914439e-03
1.512491957491710e-07	-1.695087e-03	-1.856753e-03
1.512503877814024e-07	1.008101e-01	1.006482e-01
1.512508292593655e-07	1.746774e-01	1.745154e-01
1.512511248716594e-07	2.218836e-01	2.217215e-01
1.512514283734314e-07	2.685540e-01	2.683918e-01
1.512520353769754e-07	3.567357e-01	3.565734e-01
1.512528686697485e-07	4.673484e-01	4.671859e-01
1.512538789593017e-07	5.867989e-01	5.866362e-01
1.512551295907181e-07	7.151172e-01	7.149543e-01
1.512568736863073e-07	8.635905e-01	8.634272e-01
1.512593910131389e-07	1.028096e+00	1.027932e+00
1.512627388415341e-07	1.179833e+00	1.179669e+00
1.512672325126893e-07	1.304543e+00	1.304379e+00
1.512727742027575e-07	1.385366e+00	1.385201e+00
1.512793426613252e-07	1.428162e+00	1.427997e+00
1.512875201172384e-07	1.446862e+00	1.446697e+00
1.512979696345418e-07	1.450961e+00	1.450797e+00
1.513129264152060e-07	1.447033e+00	1.446869e+00
1.513274007835645e-07	1.441004e+00	1.440840e+00
1.513426425357499e-07	1.434102e+00	1.433937e+00
1.513596949540766e-07	1.425539e+00	1.425375e+00
1.513760340713279e-07	1.416298e+00	1.416134e+00
1.513909761097553e-07	1.406814e+00	1.406649e+00
1.513994566620789e-07	1.400955e+00	1.400790e+00
1.514104858681849e-07	1.392793e+00	1.392629e+00
1.514216275087880e-07	1.383914e+00	1.383750e+00
1.514385102513364e-07	1.369240e+00	1.369076e+00
1.514560664885457e-07	1.352450e+00	1.352285e+00
1.514674327542889e-07	1.340772e+00	1.340608e+00
1.514794829811577e-07	1.327732e+00	1.327568e+00
1.514834102940656e-07	1.323340e+00	1.323176e+00
1.514912649198814e-07	1.314356e+00	1.314191e+00
1.514922548402862e-07	1.313205e+00	1.313040e+00
1.514942346810959e-07	1.310890e+00	1.310726e+00
1.514960403183808e-07	1.308765e+00	1.308601e+00
1.514970855395288e-07	1.307529e+00	1.307365e+00
1.514984791677262e-07	1.305874e+00	1.305709e+00
1.515000000000000e-07	1.304059e+00	1.303894e+00
1.515010645825917e-07	1.302782e+00	1.302618e+00
1.515022812484107e-07	1.301318e+00	1.301154e+00
1.515047145800487e-07	1.298372e+00	1.298208e+00
1.515095812433248e-07	1.292411e+00	1.292247e+00
1.515146075028823e-07	1.286160e+00	1.285996e+00
1.515222532203062e-07	1.276472e+00	1.276308e+00
1.515308291136565e-07	1.265358e+00	1.265194e+00
1.515398037153113e-07	1.253461e+00	1.253297e+00
1.515500196224442e-07	1.239604e+00	1.239440e+00
1.515600165282731e-07	1.225736e+00	1.225572e+00
1.515760862808021e-07	1.202852e+00	1.202688e+00
1.515931972942531e-07	1.177741e+00	1.177577e+00
1.516095778418574e-07	1.153047e+00	1.152883e+00
1.516269625303854e-07	1.126207e+00	1.126043e+00
1.516409544212991e-07	1.104176e+00	1.104012e+00
1.516541494276759e-07	1.083082e+00	1.082918e+00
1.516673789088894e-07	1.061652e+00	1.061488e+00
1.516795684974976e-07	1.041680e+00	1.041516e+00
1.516887478397235e-07	1.026508e+00	1.026344e+00
1.516987722491799e-07	1.009822e+00	1.009659e+00
1.517082330280425e-07	9.939705e-01	9.938068e-01
1.517250198924477e-07	9.656212e-01	9.654576e-01
1.517422940776555e-07	9.361824e-01	9.360189e-01
1.517617606087334e-07	9.027260e-01	9.025625e-01
1.517824554720611e-07	8.668724e-01	8.667091e-01
1.518019723736441e-07	8.328225e-01	8.326592e-01
1.518150454308294e-07	8.098994e-01	8.097362e-01
1.518250640717950e-07	7.922758e-01	7.921126e-01
1.518347413344450e-07	7.752107e-01	7.750475e-01
1.518507095937139e-07	7.469746e-01	7.468114e-01
1.518639083529702e-07	7.235754e-01	7.234123e-01
1.518770625668191e-07	7.002174e-01	7.000543e-01
1.518850819895958e-07	6.859658e-01	6.858028e-01
1.518907870375884e-07	6.758252e-01	6.756622e-01
1.518970648168714e-07	6.646672e-01	6.645043e-01
1.519052756364679e-07	6.500793e-01	6.499167e-01
1.519133751111529e-07	6.357010e-01	6.355388e-01
1.519189438150287e-07	6.258256e-01	6.256633e-01
1.519259808767013e-07	6.133612e-01	6.131999e-01
1.519325564704755e-07	6.017345e-01	6.015732e-01
1.519425910407851e-07	5.840352e-01	5.838759e-01
1.519540589258661e-07	5.638902e-01	5.637328e-01
1.519626905345217e-07	5.487974e-01	5.486401e-01
1.519722542954897e-07	5.321516e-01	5.319980e-01
1.519861093522906e-07	5.082111e-01	5.080612e-01
1.519992934690936e-07	4.856406e-01	4.854956e-01
1.520144031973507e-07	4.600601e-01	4.599187e-01
1.520404306492729e-07	4.167788e-01	4.166466e-01
1.520670809173811e-07	3.735502e-01	3.734277e-01
1.520919959953105e-07	3.341566e-01	3.340430e-01
1.521175867676822e-07	2.947086e-01	2.946040e-01
1.521417445084661e-07	2.583948e-01	2.582980e-01
1.521728713243598e-07	2.129452e-01	2.128575e-01
1.522042022205913e-07	1.688285e-01	1.687486e-01
1.522402524165149e-07	1.203822e-01	1.203096e-01
1.522794505582315e-07	7.096730e-02	7.090060e-02
1.523256755148015e-07	1.758918e-02	1.752717e-02
1.523750119764959e-07	-3.340118e-02	-3.346061e-02
1.524292679201235e-07	-8.288920e-02	-8.294815e-02
1.524948839021418e-07	-1.346760e-01	-1.347371e-01
1.525622281954542e-07	-1.791794e-01	-1.792449e-01
1.526397379825996e-07	-2.196532e-01	-2.197260e-01
1.527210092032478e-07	-2.505623e-01	-2.506445e-01
1.528121631185651e-07	-2.712747e-01	-2.713687e-01
1.529022237047787e-07	-2.778832e-01	-2.779897e-01
1.530043636750817e-07	-2.779996e-01	-2.781201e-01
1.530977599134740e-07	-2.805814e-01	-2.807143e-01
1.531969404755081e-07	-2.858744e-01	-2.860194e-01
1.532963995733337e-07	-2.878858e-01	-2.880415e-01
1.534068663821318e-07	-2.868644e-01	-2.870301e-01
1.534960467003469e-07	-2.896135e-01	-2.897859e-01
1.535614288679790e-07	-2.966748e-01	-2.968511e-01
1.536210542292040e-07	-3.069965e-01	-3.071762e-01
1.536621396921852e-07	-3.159951e-01	-3.161759e-01
1.537083582465970e-07	-3.274572e-01	-3.276380e-01
1.537563665704014e-07	-3.399946e-01	-3.401781e-01
1.538027135729688e-07	-3.525727e-01	-3.527563e-01
1.538253002835100e-07	-3.590836e-01	-3.592685e-01
1.538471547989987e-07	-3.657987e-01	-3.659836e-01
1.538746875711620e-07	-3.748979e-01	-3.750828e-01
1.539005217597081e-07	-3.839241e-01	-3.841090e-01
1.539154916237023e-07	-3.892407e-01	-3.894270e-01
1.539227395402173e-07	-3.918135e-01	-3.919997e-01
1.539313974497519e-07	-3.948890e-01	-3.950753e-01
1.539365897169705e-07	-3.967392e-01	-3.969255e-01
1.539436715200582e-07	-3.992761e-01	-3.994624e-01
1.539520766521805e-07	-4.023117e-01	-4.024979e-01
1.539592392540808e-07	-4.049212e-01	-4.051074e-01
1.539656086764996e-07	-4.072585e-01	-4.074447e-01
1.539716762743627e-07	-4.094973e-01	-4.096835e-01
1.539826324408492e-07	-4.135575e-01	-4.137437e-01
1.539950659878490e-07	-4.181637e-01	-4.183499e-01
1.540029183404513e-07	-4.210537e-01	-4.212399e-01
1.540120964263818e-07	-4.243897e-01	-4.245759e-01
1.540251269578141e-07	-4.290043e-01	-4.291905e-01
1.540325634339578e-07	-4.315564e-01	-4.317436e-01
1.540388983511346e-07	-4.336802e-01	-4.338673e-01
1.540456645850979e-07	-4.359033e-01	-4.360905e-01
1.540554179240132e-07	-4.390529e-01	-4.392400e-01
1.540661804284755e-07	-4.424932e-01	-4.426803e-01
1.540807554115834e-07	-4.471618e-01	-4.473489e-01
1.540976472669943e-07	-4.526373e-01	-4.528244e-01
1.541168954978155e-07	-4.589462e-01	-4.591333e-01
1.541377983812914e-07	-4.657923e-01	-4.659801e-01
1.541743056017787e-07	-4.776711e-01	-4.778588e-01
1.541987507793858e-07	-4.856430e-01	-4.858310e-01
1.542240358669673e-07	-4.939447e-01	-4.941327e-01
1.542502322661348e-07	-5.024937e-01	-5.026820e-01
1.542756540753250e-07	-5.105751e-01	-5.107635e-01
1.543067640860758e-07	-5.199341e-01	-5.201226e-01
1.543445777856448e-07	-5.300447e-01	-5.302336e-01
1.543802001859586e-07	-5.376375e-01	-5.378264e-01
1.543980548368798e-07	-5.405229e-01	-5.407124e-01
1.544111206577064e-07	-5.421854e-01	-5.423753e-01
1.544279649417517e-07	-5.437651e-01	-5.439550e-01
1.544447606548749e-07	-5.447250e-01	-5.449149e-01
1.544643500877680e-07	-5.450969e-01	-5.452874e-01
1.544838670955643e-07	-5.447173e-01	-5.449081e-01
1.545085705609044e-07	-5.433040e-01	-5.434952e-01
1.545323145338510e-07	-5.411187e-01	-5.413104e-01
1.545595714993950e-07	-5.377890e-01	-5.379813e-01
1.545825560694178e-07	-5.343925e-01	-5.345854e-01
1.546111662748266e-07	-5.294877e-01	-5.296812e-01
1.546393710554528e-07	-5.239084e-01	-5.241026e-01
1.546727505544089e-07	-5.162159e-01	-5.164109e-01
1.546941320289976e-07	-5.105811e-01	-5.107767e-01
1.547205911401487e-07	-5.027680e-01	-5.029643e-01
1.547472083943383e-07	-4.939796e-01	-4.941767e-01
1.547737392732006e-07	-4.843238e-01	-4.845216e-01
1.548015800850220e-07	-4.732397e-01	-4.734384e-01
1.548385153384588e-07	-4.570816e-01	-4.572813e-01
1.548795256354452e-07	-4.373875e-01	-4.375885e-01
1.549304527975156e-07	-4.107854e-01	-4.109878e-01
1.549795061619603e-07	-3.834638e-01	-3.836677e-01
1.550261803493364e-07	-3.565448e-01	-3.567501e-01
1.550555775319145e-07	-3.393526e-01	-3.395588e-01
1.550798605462543e-07	-3.251301e-01	-3.253370e-01
1.551088297765099e-07	-3.083268e-01	-3.085344e-01
